State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Region
Bihar,JEHANABAD,2005,Kharif     ,Ragi,52,47,East India
Bihar,JEHANABAD,2005,Kharif     ,Sesamum,12,13,East India
Bihar,JEHANABAD,2005,Kharif     ,Sunflower,55,77,East India
Bihar,JEHANABAD,2005,Kharif     ,Urad,10,8,East India
Bihar,JEHANABAD,2005,Rabi       ,Barley,295,253,East India
Bihar,JEHANABAD,2005,Rabi       ,Gram,1914,1520,East India
Bihar,JEHANABAD,2005,Rabi       ,Khesari,4066,2570,East India
Bihar,JEHANABAD,2005,Rabi       ,Linseed,201,172,East India
Bihar,JEHANABAD,2005,Rabi       ,Maize,134,408,East India
Bihar,JEHANABAD,2005,Rabi       ,Masoor,4793,3791,East India
Bihar,JEHANABAD,2005,Rabi       ,Peas & beans (Pulses),236,217,East India
Bihar,JEHANABAD,2005,Rabi       ,Rapeseed & Mustard,207,252,East India
Bihar,JEHANABAD,2005,Rabi       ,Wheat,20714,30539,East India
Bihar,JEHANABAD,2005,Summer     ,Maize,148,362,East India
Bihar,JEHANABAD,2005,Summer     ,Moong(Green Gram),43,25,East India
Bihar,JEHANABAD,2005,Whole Year ,Coriander,23,19,East India
Bihar,JEHANABAD,2005,Whole Year ,Dry chillies,30,29,East India
Bihar,JEHANABAD,2005,Whole Year ,Garlic,24,35,East India
Bihar,JEHANABAD,2005,Whole Year ,Onion,115,845,East India
Bihar,JEHANABAD,2005,Whole Year ,Potato,1608,9599,East India
Bihar,JEHANABAD,2005,Whole Year ,Sannhamp,52,42,East India
Bihar,JEHANABAD,2005,Whole Year ,Sugarcane,262,6892,East India
Bihar,JEHANABAD,2005,Whole Year ,Turmeric,1,1,East India
Bihar,JEHANABAD,2005,Winter     ,Rice,46362,41425,East India
Bihar,JEHANABAD,2006,Kharif     ,Arhar/Tur,452,466,East India
Bihar,JEHANABAD,2006,Kharif     ,Jute,4,41,East India
Bihar,JEHANABAD,2006,Kharif     ,Maize,690,959,East India
Bihar,JEHANABAD,2006,Kharif     ,Mesta,4,34,East India
Bihar,JEHANABAD,2006,Kharif     ,Moong(Green Gram),65,45,East India
Bihar,JEHANABAD,2006,Kharif     ,Ragi,90,79,East India
Bihar,JEHANABAD,2006,Kharif     ,Sannhamp,29,24,East India
Bihar,JEHANABAD,2006,Kharif     ,Sesamum,54,42,East India
Bihar,JEHANABAD,2006,Kharif     ,Urad,77,60,East India
Bihar,JEHANABAD,2006,Rabi       ,Barley,330,394,East India
Bihar,JEHANABAD,2006,Rabi       ,Gram,2517,2870,East India
Bihar,JEHANABAD,2006,Rabi       ,Khesari,8428,7992,East India
Bihar,JEHANABAD,2006,Rabi       ,Linseed,254,216,East India
Bihar,JEHANABAD,2006,Rabi       ,Maize,195,705,East India
Bihar,JEHANABAD,2006,Rabi       ,Masoor,9165,9203,East India
Bihar,JEHANABAD,2006,Rabi       ,Peas & beans (Pulses),1854,1724,East India
Bihar,JEHANABAD,2006,Rabi       ,Rapeseed & Mustard,524,739,East India
Bihar,JEHANABAD,2006,Rabi       ,Sunflower,49,67,East India
Bihar,JEHANABAD,2006,Rabi       ,Wheat,32803,72142,East India
Bihar,JEHANABAD,2006,Summer     ,Maize,395,1403,East India
Bihar,JEHANABAD,2006,Summer     ,Moong(Green Gram),59,31,East India
Bihar,JEHANABAD,2006,Summer     ,Rice,7,9,East India
Bihar,JEHANABAD,2006,Winter     ,Rice,84713,156034,East India
Bihar,JEHANABAD,2007,Autumn     ,Maize,1192,1510,East India
Bihar,JEHANABAD,2007,Kharif     ,Arhar/Tur,200,273,East India
Bihar,JEHANABAD,2007,Kharif     ,Groundnut,178,128,East India
Bihar,JEHANABAD,2007,Kharif     ,Jowar,7,8,East India
Bihar,JEHANABAD,2007,Kharif     ,Mesta,2,19,East India
Bihar,JEHANABAD,2007,Kharif     ,Moong(Green Gram),14,12,East India
Bihar,JEHANABAD,2007,Kharif     ,Ragi,156,94,East India
Bihar,JEHANABAD,2007,Kharif     ,Sannhamp,25,111.11,East India
Bihar,JEHANABAD,2007,Kharif     ,Sesamum,12,10,East India
Bihar,JEHANABAD,2007,Kharif     ,Urad,24,19,East India
Bihar,JEHANABAD,2007,Rabi       ,Barley,266,275,East India
Bihar,JEHANABAD,2007,Rabi       ,Gram,1854,1845,East India
Bihar,JEHANABAD,2007,Rabi       ,Khesari,4902,3794,East India
Bihar,JEHANABAD,2007,Rabi       ,Linseed,60,50,East India
Bihar,JEHANABAD,2007,Rabi       ,Maize,60,240,East India
Bihar,JEHANABAD,2007,Rabi       ,Masoor,4159,3747,East India
Bihar,JEHANABAD,2007,Rabi       ,Peas & beans (Pulses),419,451,East India
Bihar,JEHANABAD,2007,Rabi       ,Rapeseed & Mustard,255,278,East India
Bihar,JEHANABAD,2007,Rabi       ,Sunflower,14,20,East India
Bihar,JEHANABAD,2007,Rabi       ,Wheat,28075,66322,East India
Bihar,JEHANABAD,2007,Summer     ,Maize,187,665,East India
Bihar,JEHANABAD,2007,Summer     ,Moong(Green Gram),69,41,East India
Bihar,JEHANABAD,2007,Summer     ,Rice,2,2,East India
Bihar,JEHANABAD,2007,Whole Year ,Coriander,19,14,East India
Bihar,JEHANABAD,2007,Whole Year ,Dry chillies,4,5,East India
Bihar,JEHANABAD,2007,Whole Year ,Garlic,4,6,East India
Bihar,JEHANABAD,2007,Whole Year ,Onion,104,904,East India
Bihar,JEHANABAD,2007,Whole Year ,Potato,1271,6269,East India
Bihar,JEHANABAD,2007,Whole Year ,Sugarcane,304,11271,East India
Bihar,JEHANABAD,2007,Winter     ,Rice,52706,91399,East India
Bihar,JEHANABAD,2008,Autumn     ,Maize,561,645,East India
Bihar,JEHANABAD,2008,Kharif     ,Arhar/Tur,130,128,East India
Bihar,JEHANABAD,2008,Kharif     ,Moong(Green Gram),12,8,East India
Bihar,JEHANABAD,2008,Kharif     ,Potato,870,6525,East India
Bihar,JEHANABAD,2008,Kharif     ,Ragi,64,52,East India
Bihar,JEHANABAD,2008,Kharif     ,Sannhamp,2,11.11,East India
Bihar,JEHANABAD,2008,Kharif     ,Sesamum,3,2,East India
Bihar,JEHANABAD,2008,Kharif     ,Urad,7,2,East India
Bihar,JEHANABAD,2008,Rabi       ,Barley,94,69,East India
Bihar,JEHANABAD,2008,Rabi       ,Gram,2151,1837,East India
Bihar,JEHANABAD,2008,Rabi       ,Khesari,6502,5689,East India
Bihar,JEHANABAD,2008,Rabi       ,Linseed,104,88,East India
Bihar,JEHANABAD,2008,Rabi       ,Maize,37,130,East India
Bihar,JEHANABAD,2008,Rabi       ,Masoor,6091,4775,East India
Bihar,JEHANABAD,2008,Rabi       ,Peas & beans (Pulses),930,895,East India
Bihar,JEHANABAD,2008,Rabi       ,Potato,291,1763,East India
Bihar,JEHANABAD,2008,Rabi       ,Rapeseed & Mustard,201,230,East India
Bihar,JEHANABAD,2008,Rabi       ,Sunflower,14,20,East India
Bihar,JEHANABAD,2008,Rabi       ,Sweet potato,2,29,East India
Bihar,JEHANABAD,2008,Rabi       ,Wheat,32754,72287,East India
Bihar,JEHANABAD,2008,Summer     ,Maize,193,626,East India
Bihar,JEHANABAD,2008,Summer     ,Moong(Green Gram),48,32,East India
Bihar,JEHANABAD,2008,Whole Year ,Garlic,2,3,East India
Bihar,JEHANABAD,2008,Whole Year ,Onion,130,894,East India
Bihar,JEHANABAD,2008,Whole Year ,Sugarcane,215,7525,East India
Bihar,JEHANABAD,2008,Whole Year ,Turmeric,1,1,East India
Bihar,JEHANABAD,2008,Winter     ,Rice,57835,145344,East India
Bihar,JEHANABAD,2009,Autumn     ,Maize,538,783,East India
Bihar,JEHANABAD,2009,Kharif     ,Arhar/Tur,138,197,East India
Bihar,JEHANABAD,2009,Kharif     ,Moong(Green Gram),16,11,East India
Bihar,JEHANABAD,2009,Kharif     ,Other Kharif pulses,2,2,East India
Bihar,JEHANABAD,2009,Kharif     ,Ragi,64,51,East India
Bihar,JEHANABAD,2009,Kharif     ,Sannhamp,2,2,East India
Bihar,JEHANABAD,2009,Kharif     ,Urad,7,7,East India
Bihar,JEHANABAD,2009,Rabi       ,Barley,93,749,East India
Bihar,JEHANABAD,2009,Rabi       ,Gram,1998,2340,East India
Bihar,JEHANABAD,2009,Rabi       ,Khesari,6568,5241,East India
Bihar,JEHANABAD,2009,Rabi       ,Linseed,101,85,East India
Bihar,JEHANABAD,2009,Rabi       ,Maize,40,104,East India
Bihar,JEHANABAD,2009,Rabi       ,Masoor,6342,6164,East India
Bihar,JEHANABAD,2009,Rabi       ,Peas & beans (Pulses),928,929,East India
Bihar,JEHANABAD,2009,Rabi       ,Rapeseed & Mustard,184,149,East India
Bihar,JEHANABAD,2009,Rabi       ,Sunflower,12,17,East India
Bihar,JEHANABAD,2009,Rabi       ,Wheat,33410,63843,East India
Bihar,JEHANABAD,2009,Summer     ,Maize,190,590,East India
Bihar,JEHANABAD,2009,Summer     ,Moong(Green Gram),109,50,East India
Bihar,JEHANABAD,2009,Whole Year ,Sugarcane,216,10536,East India
Bihar,JEHANABAD,2009,Winter     ,Rice,11333,19179,East India
Bihar,JEHANABAD,2010,Autumn     ,Maize,518,938,East India
Bihar,JEHANABAD,2010,Kharif     ,Arhar/Tur,145,166,East India
Bihar,JEHANABAD,2010,Kharif     ,Mesta,1,8,East India
Bihar,JEHANABAD,2010,Kharif     ,Moong(Green Gram),15,10,East India
Bihar,JEHANABAD,2010,Kharif     ,Other Kharif pulses,2,2,East India
Bihar,JEHANABAD,2010,Kharif     ,Ragi,51,50,East India
Bihar,JEHANABAD,2010,Kharif     ,Sesamum,3,2,East India
Bihar,JEHANABAD,2010,Rabi       ,Barley,88,80,East India
Bihar,JEHANABAD,2010,Rabi       ,Gram,1905,1817,East India
Bihar,JEHANABAD,2010,Rabi       ,Khesari,6667,6460,East India
Bihar,JEHANABAD,2010,Rabi       ,Linseed,102,83,East India
Bihar,JEHANABAD,2010,Rabi       ,Maize,51,198,East India
Bihar,JEHANABAD,2010,Rabi       ,Masoor,6538,5923,East India
Bihar,JEHANABAD,2010,Rabi       ,Peas & beans (Pulses),890,921,East India
Bihar,JEHANABAD,2010,Rabi       ,Rapeseed & Mustard,181,201,East India
Bihar,JEHANABAD,2010,Rabi       ,Wheat,34044,67143,East India
Bihar,JEHANABAD,2010,Summer     ,Maize,197,769,East India
Bihar,JEHANABAD,2010,Summer     ,Moong(Green Gram),110,66,East India
Bihar,JEHANABAD,2010,Whole Year ,Sugarcane,202,17522,East India
Bihar,JEHANABAD,2010,Winter     ,Rice,11502,15067,East India
Bihar,JEHANABAD,2011,Autumn     ,Maize,1015,2063,East India
Bihar,JEHANABAD,2011,Kharif     ,Arhar/Tur,156,231,East India
Bihar,JEHANABAD,2011,Kharif     ,Horse-gram,1,1,East India
Bihar,JEHANABAD,2011,Kharif     ,Moong(Green Gram),176,155,East India
Bihar,JEHANABAD,2011,Kharif     ,Ragi,197,239,East India
Bihar,JEHANABAD,2011,Kharif     ,Sesamum,121,106,East India
Bihar,JEHANABAD,2011,Kharif     ,Urad,154,141,East India
Bihar,JEHANABAD,2011,Rabi       ,Barley,108,98,East India
Bihar,JEHANABAD,2011,Rabi       ,Gram,1962,2023,East India
Bihar,JEHANABAD,2011,Rabi       ,Khesari,6706,6324,East India
Bihar,JEHANABAD,2011,Rabi       ,Linseed,107,93,East India
Bihar,JEHANABAD,2011,Rabi       ,Maize,56,257,East India
Bihar,JEHANABAD,2011,Rabi       ,Masoor,6588,6937,East India
Bihar,JEHANABAD,2011,Rabi       ,Peas & beans (Pulses),976,1006,East India
Bihar,JEHANABAD,2011,Rabi       ,Rapeseed & Mustard,186,233,East India
Bihar,JEHANABAD,2011,Rabi       ,Sunflower,3,4,East India
Bihar,JEHANABAD,2011,Rabi       ,Wheat,34810,128275,East India
Bihar,JEHANABAD,2011,Summer     ,Maize,215,974,East India
Bihar,JEHANABAD,2011,Summer     ,Moong(Green Gram),119,63,East India
Bihar,JEHANABAD,2011,Winter     ,Rice,53698,151552,East India
Bihar,JEHANABAD,2012,Autumn     ,Maize,1027,3608,East India
Bihar,JEHANABAD,2012,Kharif     ,Arhar/Tur,161,243,East India
Bihar,JEHANABAD,2012,Kharif     ,Horse-gram,1,1,East India
Bihar,JEHANABAD,2012,Kharif     ,Moong(Green Gram),184,188,East India
Bihar,JEHANABAD,2012,Kharif     ,Other Kharif pulses,281,211,East India
Bihar,JEHANABAD,2012,Kharif     ,Ragi,202,239,East India
Bihar,JEHANABAD,2012,Kharif     ,Sannhamp,169,137,East India
Bihar,JEHANABAD,2012,Kharif     ,Sesamum,123,108,East India
Bihar,JEHANABAD,2012,Kharif     ,Urad,160,146,East India
Bihar,JEHANABAD,2012,Rabi       ,Barley,114,153,East India
Bihar,JEHANABAD,2012,Rabi       ,Gram,2003,2960,East India
Bihar,JEHANABAD,2012,Rabi       ,Khesari,6776,8897,East India
Bihar,JEHANABAD,2012,Rabi       ,Linseed,114,99,East India
Bihar,JEHANABAD,2012,Rabi       ,Maize,67,219,East India
Bihar,JEHANABAD,2012,Rabi       ,Masoor,6753,9191,East India
Bihar,JEHANABAD,2012,Rabi       ,Peas & beans (Pulses),1014,1056,East India
Bihar,JEHANABAD,2012,Rabi       ,Rapeseed & Mustard,200,237,East India
Bihar,JEHANABAD,2012,Rabi       ,Sunflower,4,6,East India
Bihar,JEHANABAD,2012,Rabi       ,Wheat,35343,119700,East India
Bihar,JEHANABAD,2012,Summer     ,Maize,216,1299,East India
Bihar,JEHANABAD,2012,Summer     ,Moong(Green Gram),122,107,East India
Bihar,JEHANABAD,2012,Whole Year ,Sugarcane,195,11790,East India
Bihar,JEHANABAD,2012,Winter     ,Rice,54368,207869,East India
Bihar,JEHANABAD,2013,Autumn     ,Maize,1115,3069,East India
Bihar,JEHANABAD,2013,Kharif     ,Arhar/Tur,160,206,East India
Bihar,JEHANABAD,2013,Kharif     ,Horse-gram,1,1,East India
Bihar,JEHANABAD,2013,Kharif     ,Moong(Green Gram),167,163,East India
Bihar,JEHANABAD,2013,Kharif     ,Other Kharif pulses,291,219,East India
Bihar,JEHANABAD,2013,Kharif     ,Ragi,209,212,East India
Bihar,JEHANABAD,2013,Kharif     ,Sannhamp,183,147,East India
Bihar,JEHANABAD,2013,Kharif     ,Sesamum,135,117,East India
Bihar,JEHANABAD,2013,Kharif     ,Urad,165,151,East India
Bihar,JEHANABAD,2013,Rabi       ,Barley,114,129,East India
Bihar,JEHANABAD,2013,Rabi       ,Gram,2017,2295,East India
Bihar,JEHANABAD,2013,Rabi       ,Khesari,6928,7004,East India
Bihar,JEHANABAD,2013,Rabi       ,Linseed,119,101,East India
Bihar,JEHANABAD,2013,Rabi       ,Maize,60,273,East India
Bihar,JEHANABAD,2013,Rabi       ,Masoor,6679,10252,East India
Bihar,JEHANABAD,2013,Rabi       ,Peas & beans (Pulses),994,746,East India
Bihar,JEHANABAD,2013,Rabi       ,Rapeseed & Mustard,200,455,East India
Bihar,JEHANABAD,2013,Rabi       ,Sunflower,4,6,East India
Bihar,JEHANABAD,2013,Rabi       ,Wheat,23656,67566,East India
Bihar,JEHANABAD,2013,Summer     ,Maize,224,1080,East India
Bihar,JEHANABAD,2013,Summer     ,Moong(Green Gram),126,153,East India
Bihar,JEHANABAD,2013,Whole Year ,Sugarcane,210,5194,East India
Bihar,JEHANABAD,2013,Winter     ,Rice,42526,118972,East India
Bihar,JEHANABAD,2014,Autumn     ,Maize,178,412,East India
Bihar,JEHANABAD,2014,Kharif     ,Arhar/Tur,148,231,East India
Bihar,JEHANABAD,2014,Kharif     ,Mesta,2,27,East India
Bihar,JEHANABAD,2014,Kharif     ,Moong(Green Gram),15,13,East India
Bihar,JEHANABAD,2014,Kharif     ,Ragi,9,13,East India
Bihar,JEHANABAD,2014,Kharif     ,Sannhamp,5,4,East India
Bihar,JEHANABAD,2014,Kharif     ,Urad,1,1,East India
Bihar,JEHANABAD,2014,Rabi       ,Barley,104,115,East India
Bihar,JEHANABAD,2014,Rabi       ,Gram,2043,2811,East India
Bihar,JEHANABAD,2014,Rabi       ,Khesari,6176,7868,East India
Bihar,JEHANABAD,2014,Rabi       ,Linseed,107,92,East India
Bihar,JEHANABAD,2014,Rabi       ,Maize,54,196,East India
Bihar,JEHANABAD,2014,Rabi       ,Masoor,6152,6127,East India
Bihar,JEHANABAD,2014,Rabi       ,Peas & beans (Pulses),897,906,East India
Bihar,JEHANABAD,2014,Rabi       ,Rapeseed & Mustard,192,190,East India
Bihar,JEHANABAD,2014,Rabi       ,Sunflower,3,4,East India
Bihar,JEHANABAD,2014,Rabi       ,Wheat,23385,66850,East India
Bihar,JEHANABAD,2014,Summer     ,Maize,219,922,East India
Bihar,JEHANABAD,2014,Summer     ,Moong(Green Gram),121,70,East India
Bihar,JEHANABAD,2014,Whole Year ,Sugarcane,18,2039,East India
Bihar,JEHANABAD,2014,Winter     ,Rice,35877,118140,East India
Bihar,KAIMUR (BHABUA),1997,Autumn     ,Rice,367,395,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Arhar/Tur,1342,2114,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Bajra,190,118,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Jowar,67,56,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Maize,263,134,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Other Kharif pulses,62,31,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Sesamum,122,73,East India
Bihar,KAIMUR (BHABUA),1997,Kharif     ,Small millets,399,444,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Barley,1003,1103,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Gram,8473,6278,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Linseed,3337,2473,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Other  Rabi pulses,142,94,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Rapeseed & Mustard,1716,494,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Safflower,9,7,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Tobacco,16,11,East India
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Wheat,65746,142102,East India
Bihar,KAIMUR (BHABUA),1997,Summer     ,Maize,12,23,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Coriander,122,63,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Dry chillies,38,32,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Garlic,2,3,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Onion,50,395,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Potato,620,6412,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Ragi,110,97,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Sannhamp,33,17,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Sugarcane,1024,51855,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Sweet potato,3,40,East India
Bihar,KAIMUR (BHABUA),1997,Whole Year ,Turmeric,14,15,East India
Bihar,KAIMUR (BHABUA),1997,Winter     ,Rice,108363,216228,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Arhar/Tur,1305,2061,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Bajra,185,109,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Blackgram,147,128,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Jowar,67,74,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Maize,240,446,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Mesta,27,168,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Other Kharif pulses,548,317,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Ragi,116,99,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Sesamum,104,64,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Small millets,366,190,East India
Bihar,KAIMUR (BHABUA),1998,Kharif     ,Sunflower,7,6,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Barley,1112,1006,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Gram,8460,11438,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Linseed,3783,1869,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Other  Rabi pulses,15069,13208,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Rapeseed & Mustard,1825,1270,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Safflower,7,6,East India
Bihar,KAIMUR (BHABUA),1998,Rabi       ,Wheat,63164,150192,East India
Bihar,KAIMUR (BHABUA),1998,Summer     ,Maize,11,24,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Coriander,91,56,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Dry chillies,36,45,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Garlic,2,3,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Onion,63,551,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Potato,584,7370,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Sugarcane,889,19504,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Sweet potato,3,32,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Tobacco,15,11,East India
Bihar,KAIMUR (BHABUA),1998,Whole Year ,Turmeric,13,14,East India
Bihar,KAIMUR (BHABUA),1998,Winter     ,Rice,105981,252765,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Arhar/Tur,1535,1253,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Bajra,185,113,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Jowar,1118,1482,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Maize,274,610,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Moong(Green Gram),91,48,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Ragi,104,102,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Rice,400,426,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Sesamum,77,39,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Sunflower,10,18,East India
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Urad,157,114,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Gram,8528,9807,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Khesari,7013,7090,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Linseed,3935,2042,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Masoor,7447,11044,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Moong(Green Gram),22,9,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Peas & beans (Pulses),707,481,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Rapeseed & Mustard,1858,814,East India
Bihar,KAIMUR (BHABUA),1999,Rabi       ,Wheat,65340,166590,East India
Bihar,KAIMUR (BHABUA),1999,Summer     ,Maize,12,28,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Coriander,96,50,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Dry chillies,37,53,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Garlic,1,1,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Onion,93,1699,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Potato,610,6716,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Sugarcane,1406,30554,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Sweet potato,2,27,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Tobacco,16,16,East India
Bihar,KAIMUR (BHABUA),1999,Whole Year ,Turmeric,16,17,East India
Bihar,KAIMUR (BHABUA),2000,Autumn     ,Rice,99126,192768,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Arhar/Tur,2010,1966,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Bajra,145,127,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Jowar,63,58,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Maize,266,580,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Moong(Green Gram),99,46,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Ragi,106,116,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Rice,374,461,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Sesamum,77,44,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Small millets,196,121,East India
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Urad,149,95,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Barley,951,990,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Gram,6171,6301,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Khesari,7267,6875,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Linseed,2174,1804,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Masoor,5554,5732,East India
Bihar,KAIMUR (BHABUA),2000,Rabi       ,Moong(Green Gram),17,10,East India
